영업일,결제시각,주문금액,결제수단,메뉴,수량,취소환불액
2026-08-09,13:55,52000,카드,보리굴비 정식,2,0
2026-08-09,17:05,15000,카드,제철 반상,1,0
2026-08-09,17:28,15000,간편결제,제철 반상,1,0
2026-08-09,17:45,26000,카드,들기름 고등어 한상,2,0
2026-08-09,17:53,17000,카드,소복 정식,1,0
2026-08-09,18:02,18000,간편결제,동치미 국수,2,0
2026-08-09,18:02,17000,카드,소복 정식,1,0
2026-08-09,18:26,17000,간편결제,소복 정식,1,0
2026-08-09,18:47,26000,카드,보리굴비 정식,1,0
2026-08-09,18:49,9000,현금,동치미 국수,1,0
2026-08-09,18:57,13000,카드,들기름 고등어 한상,1,0
2026-08-09,19:28,13000,간편결제,들기름 고등어 한상,1,0
2026-08-09,19:35,17000,카드,소복 정식,1,0
2026-08-09,20:04,51000,카드,소복 정식,3,0
2026-08-09,20:19,17000,카드,소복 정식,1,0
2026-08-09,20:20,21000,간편결제,묵은지 김치찜,1,0
2026-08-09,20:54,6000,카드,계란말이 추가,1,0
2026-08-11,11:17,30000,간편결제,제철 반상,2,0
2026-08-11,11:28,34000,카드,소복 정식,2,0
2026-08-11,11:36,30000,카드,제철 반상,2,0
2026-08-11,11:50,21000,카드,묵은지 김치찜,1,0
2026-08-11,12:38,13000,현금,들기름 고등어 한상,1,0
2026-08-11,13:00,30000,카드,제철 반상,2,0
2026-08-11,13:02,26000,카드,보리굴비 정식,1,0
2026-08-11,13:02,17000,카드,소복 정식,1,0
2026-08-11,13:29,18000,카드,동치미 국수,2,0
2026-08-11,13:38,21000,카드,묵은지 김치찜,1,0
2026-08-11,13:41,21000,카드,묵은지 김치찜,1,0
2026-08-11,17:16,6000,카드,계란말이 추가,1,0
2026-08-11,17:19,18000,카드,동치미 국수,2,0
2026-08-11,17:22,9000,카드,동치미 국수,1,0
2026-08-11,17:52,9000,카드,동치미 국수,1,0
2026-08-11,17:53,21000,간편결제,묵은지 김치찜,1,0
2026-08-11,17:56,12000,카드,계란말이 추가,2,0
2026-08-11,18:19,6000,카드,계란말이 추가,1,0
2026-08-11,18:20,15000,카드,제철 반상,1,0
2026-08-11,18:22,6000,현금,계란말이 추가,1,0
2026-08-11,18:53,17000,카드,소복 정식,1,0
2026-08-11,19:00,21000,카드,묵은지 김치찜,1,0
2026-08-11,19:11,21000,카드,묵은지 김치찜,1,0
2026-08-11,19:52,42000,카드,묵은지 김치찜,2,0
2026-08-11,19:56,34000,카드,소복 정식,2,0
2026-08-11,20:11,52000,카드,보리굴비 정식,2,0
2026-08-11,20:30,9000,카드,동치미 국수,1,0
2026-08-11,20:34,6000,카드,계란말이 추가,1,0
2026-08-11,20:53,9000,카드,동치미 국수,1,0
2026-08-11,20:57,15000,카드,제철 반상,1,0
2026-08-12,11:07,13000,카드,들기름 고등어 한상,1,0
2026-08-12,11:24,9000,카드,동치미 국수,1,0
2026-08-12,11:26,9000,카드,동치미 국수,1,0
2026-08-12,11:28,21000,현금,묵은지 김치찜,1,0
2026-08-12,11:35,26000,카드,보리굴비 정식,1,0
2026-08-12,11:41,27000,간편결제,동치미 국수,3,0
2026-08-12,11:42,12000,카드,계란말이 추가,2,0
2026-08-12,12:01,13000,카드,들기름 고등어 한상,1,0
2026-08-12,12:24,42000,카드,묵은지 김치찜,2,0
2026-08-12,12:32,9000,카드,동치미 국수,1,0
2026-08-12,12:40,6000,카드,계란말이 추가,1,0
2026-08-12,12:58,15000,카드,제철 반상,1,0
2026-08-12,13:00,13000,간편결제,들기름 고등어 한상,1,0
2026-08-12,13:28,6000,카드,계란말이 추가,1,0
2026-08-12,13:31,17000,카드,소복 정식,1,0
2026-08-12,13:50,9000,카드,동치미 국수,1,0
2026-08-12,13:51,52000,카드,보리굴비 정식,2,0
2026-08-12,17:07,21000,카드,묵은지 김치찜,1,0
2026-08-12,17:14,6000,카드,계란말이 추가,1,0
2026-08-12,17:39,9000,카드,동치미 국수,1,0
2026-08-12,17:41,26000,카드,보리굴비 정식,1,0
2026-08-12,17:49,45000,카드,제철 반상,3,0
2026-08-12,18:23,12000,카드,계란말이 추가,2,0
2026-08-12,18:30,6000,카드,계란말이 추가,1,0
2026-08-12,18:44,21000,카드,묵은지 김치찜,1,0
2026-08-12,19:38,34000,카드,소복 정식,2,0
2026-08-12,20:01,21000,간편결제,묵은지 김치찜,1,0
2026-08-12,20:03,18000,카드,동치미 국수,2,0
2026-08-12,20:10,13000,카드,들기름 고등어 한상,1,0
2026-08-12,20:40,26000,카드,보리굴비 정식,1,0
2026-08-12,20:43,26000,카드,들기름 고등어 한상,2,0
2026-08-12,20:50,30000,간편결제,제철 반상,2,0
2026-08-12,20:50,21000,카드,묵은지 김치찜,1,0
2026-08-13,11:01,21000,간편결제,묵은지 김치찜,1,0
2026-08-13,11:09,9000,카드,동치미 국수,1,0
2026-08-13,11:14,6000,카드,계란말이 추가,1,0
2026-08-13,11:35,26000,카드,들기름 고등어 한상,2,0
2026-08-13,11:44,6000,카드,계란말이 추가,1,0
2026-08-13,11:51,17000,카드,소복 정식,1,0
2026-08-13,11:55,9000,카드,동치미 국수,1,0
2026-08-13,12:00,17000,카드,소복 정식,1,0
2026-08-13,12:01,21000,카드,묵은지 김치찜,1,0
2026-08-13,12:06,15000,간편결제,제철 반상,1,0
2026-08-13,12:07,6000,카드,계란말이 추가,1,0
2026-08-13,12:13,12000,카드,계란말이 추가,2,0
2026-08-13,12:16,9000,카드,동치미 국수,1,0
2026-08-13,12:55,30000,카드,제철 반상,2,0
2026-08-13,13:01,42000,간편결제,묵은지 김치찜,2,0
2026-08-13,13:20,17000,카드,소복 정식,1,0
2026-08-13,13:31,26000,카드,보리굴비 정식,1,0
2026-08-13,13:43,34000,현금,소복 정식,2,0
2026-08-13,13:46,15000,간편결제,제철 반상,1,0
2026-08-13,17:15,21000,카드,묵은지 김치찜,1,0
2026-08-13,17:43,17000,카드,소복 정식,1,0
2026-08-13,17:49,21000,카드,묵은지 김치찜,1,0
2026-08-13,18:02,13000,카드,들기름 고등어 한상,1,0
2026-08-13,18:18,34000,카드,소복 정식,2,0
2026-08-13,18:19,17000,카드,소복 정식,1,0
2026-08-13,18:23,15000,카드,제철 반상,1,0
2026-08-13,18:24,17000,카드,소복 정식,1,0
2026-08-13,18:49,51000,카드,소복 정식,3,0
2026-08-13,19:12,15000,카드,제철 반상,1,0
2026-08-13,19:30,21000,현금,묵은지 김치찜,1,0
2026-08-13,19:56,12000,카드,계란말이 추가,2,0
2026-08-13,20:40,21000,카드,묵은지 김치찜,1,0
2026-08-13,20:46,30000,간편결제,제철 반상,2,0
2026-08-14,11:00,9000,카드,동치미 국수,1,0
2026-08-14,11:10,42000,카드,묵은지 김치찜,2,0
2026-08-14,11:26,15000,간편결제,제철 반상,1,0
2026-08-14,11:33,9000,카드,동치미 국수,1,0
2026-08-14,11:45,12000,카드,계란말이 추가,2,0
2026-08-14,12:01,12000,카드,계란말이 추가,2,0
2026-08-14,12:05,17000,카드,소복 정식,1,0
2026-08-14,12:07,15000,간편결제,제철 반상,1,0
2026-08-14,12:10,17000,카드,소복 정식,1,0
2026-08-14,12:11,9000,현금,동치미 국수,1,0
2026-08-14,12:21,15000,카드,제철 반상,1,0
2026-08-14,12:36,9000,간편결제,동치미 국수,1,0
2026-08-14,12:43,18000,카드,동치미 국수,2,0
2026-08-14,12:58,17000,카드,소복 정식,1,0
2026-08-14,13:25,30000,카드,제철 반상,2,0
2026-08-14,13:30,15000,간편결제,제철 반상,1,0
2026-08-14,13:30,39000,카드,들기름 고등어 한상,3,0
2026-08-14,13:31,15000,카드,제철 반상,1,0
2026-08-14,13:46,13000,카드,들기름 고등어 한상,1,0
2026-08-14,13:58,17000,카드,소복 정식,1,0
2026-08-14,13:58,26000,현금,보리굴비 정식,1,0
2026-08-14,13:59,26000,카드,들기름 고등어 한상,2,0
2026-08-14,17:02,9000,카드,동치미 국수,1,0
2026-08-14,17:17,26000,카드,들기름 고등어 한상,2,0
2026-08-14,17:19,15000,간편결제,제철 반상,1,0
2026-08-14,17:40,30000,간편결제,제철 반상,2,0
2026-08-14,17:41,6000,카드,계란말이 추가,1,0
2026-08-14,17:52,26000,카드,보리굴비 정식,1,0
2026-08-14,17:55,9000,카드,동치미 국수,1,0
2026-08-14,18:04,26000,간편결제,보리굴비 정식,1,0
2026-08-14,18:22,15000,카드,제철 반상,1,0
2026-08-14,18:30,51000,간편결제,소복 정식,3,0
2026-08-14,18:31,21000,카드,묵은지 김치찜,1,0
2026-08-14,18:32,12000,간편결제,계란말이 추가,2,0
2026-08-14,18:50,13000,카드,들기름 고등어 한상,1,0
2026-08-14,18:58,21000,카드,묵은지 김치찜,1,0
2026-08-14,19:10,30000,카드,제철 반상,2,0
2026-08-14,19:23,30000,간편결제,제철 반상,2,0
2026-08-14,19:54,9000,카드,동치미 국수,1,0
2026-08-14,19:54,63000,카드,묵은지 김치찜,3,0
2026-08-14,20:04,12000,카드,계란말이 추가,2,0
2026-08-14,20:07,17000,현금,소복 정식,1,0
2026-08-14,20:09,34000,카드,소복 정식,2,0
2026-08-14,20:16,52000,카드,보리굴비 정식,2,0
2026-08-14,20:18,34000,간편결제,소복 정식,2,0
2026-08-14,20:25,9000,카드,동치미 국수,1,0
2026-08-14,20:26,6000,카드,계란말이 추가,1,0
2026-08-14,20:28,13000,현금,들기름 고등어 한상,1,0
2026-08-14,20:32,78000,카드,보리굴비 정식,3,78000
2026-08-14,20:37,26000,현금,보리굴비 정식,1,0
2026-08-14,20:46,9000,카드,동치미 국수,1,0
2026-08-14,20:47,26000,간편결제,들기름 고등어 한상,2,0
2026-08-15,11:01,18000,간편결제,계란말이 추가,3,0
2026-08-15,11:20,52000,카드,보리굴비 정식,2,0
2026-08-15,11:31,9000,카드,동치미 국수,1,0
2026-08-15,11:40,13000,카드,들기름 고등어 한상,1,0
2026-08-15,11:42,52000,간편결제,보리굴비 정식,2,0
2026-08-15,11:48,21000,카드,묵은지 김치찜,1,0
2026-08-15,11:56,52000,카드,보리굴비 정식,2,0
2026-08-15,12:11,26000,카드,들기름 고등어 한상,2,0
2026-08-15,12:13,21000,카드,묵은지 김치찜,1,0
2026-08-15,12:43,9000,카드,동치미 국수,1,0
2026-08-15,12:45,30000,카드,제철 반상,2,0
2026-08-15,12:51,9000,간편결제,동치미 국수,1,0
2026-08-15,12:56,13000,카드,들기름 고등어 한상,1,0
2026-08-15,13:00,15000,카드,제철 반상,1,0
2026-08-15,13:07,17000,카드,소복 정식,1,0
2026-08-15,13:11,17000,카드,소복 정식,1,0
2026-08-15,13:44,26000,카드,보리굴비 정식,1,0
2026-08-15,13:48,42000,간편결제,묵은지 김치찜,2,0
2026-08-15,13:54,13000,간편결제,들기름 고등어 한상,1,0
2026-08-15,17:19,13000,현금,들기름 고등어 한상,1,0
2026-08-15,17:21,17000,카드,소복 정식,1,0
2026-08-15,18:24,30000,카드,제철 반상,2,0
2026-08-15,18:34,9000,현금,동치미 국수,1,0
2026-08-15,18:40,13000,카드,들기름 고등어 한상,1,0
2026-08-15,19:07,13000,카드,들기름 고등어 한상,1,0
2026-08-15,19:13,34000,카드,소복 정식,2,0
2026-08-15,19:41,9000,카드,동치미 국수,1,0
2026-08-15,19:44,21000,카드,묵은지 김치찜,1,0
2026-08-15,19:47,21000,간편결제,묵은지 김치찜,1,0
2026-08-15,19:52,13000,카드,들기름 고등어 한상,1,0
2026-08-15,20:01,15000,현금,제철 반상,1,0
2026-08-15,20:01,26000,카드,보리굴비 정식,1,0
2026-08-15,20:03,26000,카드,보리굴비 정식,1,0
2026-08-15,20:21,42000,간편결제,묵은지 김치찜,2,0
2026-08-15,20:39,13000,간편결제,들기름 고등어 한상,1,0
2026-08-16,11:47,26000,카드,보리굴비 정식,1,0
2026-08-16,12:03,9000,카드,동치미 국수,1,0
2026-08-16,12:12,42000,카드,묵은지 김치찜,2,0
2026-08-16,12:15,34000,현금,소복 정식,2,0
2026-08-16,12:23,15000,간편결제,제철 반상,1,0
2026-08-16,12:26,12000,카드,계란말이 추가,2,0
2026-08-16,12:36,17000,간편결제,소복 정식,1,0
2026-08-16,12:51,6000,카드,계란말이 추가,1,0
2026-08-16,12:58,52000,카드,보리굴비 정식,2,0
2026-08-16,13:22,13000,간편결제,들기름 고등어 한상,1,0
2026-08-16,13:54,26000,카드,보리굴비 정식,1,0
2026-08-16,13:57,21000,현금,묵은지 김치찜,1,0
2026-08-16,17:25,12000,간편결제,계란말이 추가,2,0
2026-08-16,17:56,6000,현금,계란말이 추가,1,0
2026-08-16,18:00,17000,카드,소복 정식,1,0
2026-08-16,18:08,52000,카드,보리굴비 정식,2,0
2026-08-16,18:11,15000,카드,제철 반상,1,0
2026-08-16,18:35,6000,카드,계란말이 추가,1,0
2026-08-16,18:35,6000,카드,계란말이 추가,1,0
2026-08-16,18:55,17000,간편결제,소복 정식,1,0
2026-08-16,19:05,21000,카드,묵은지 김치찜,1,0
2026-08-16,19:26,6000,카드,계란말이 추가,1,0
2026-08-16,20:06,39000,카드,들기름 고등어 한상,3,0
2026-08-16,20:08,21000,카드,묵은지 김치찜,1,0
2026-08-16,20:38,17000,카드,소복 정식,1,0
2026-08-16,20:52,21000,카드,묵은지 김치찜,1,0
2026-08-16,20:58,52000,카드,보리굴비 정식,2,0
2026-08-17,11:08,26000,카드,보리굴비 정식,1,0
2026-08-17,11:11,30000,간편결제,제철 반상,2,0
2026-08-17,11:19,17000,현금,소복 정식,1,0
2026-08-17,12:47,13000,현금,들기름 고등어 한상,1,0
2026-08-17,13:00,18000,카드,동치미 국수,2,0
2026-08-17,13:13,21000,카드,묵은지 김치찜,1,0
2026-08-17,13:35,17000,카드,소복 정식,1,0
2026-08-17,13:46,15000,간편결제,제철 반상,1,0
2026-08-17,13:51,6000,카드,계란말이 추가,1,0
2026-08-17,17:16,17000,간편결제,소복 정식,1,0
2026-08-17,17:37,13000,카드,들기름 고등어 한상,1,0
2026-08-17,17:39,26000,카드,보리굴비 정식,1,0
2026-08-17,17:53,26000,카드,보리굴비 정식,1,0
2026-08-17,18:29,9000,현금,동치미 국수,1,0
2026-08-17,18:55,21000,카드,묵은지 김치찜,1,0
2026-08-17,18:57,17000,카드,소복 정식,1,0
2026-08-17,19:17,6000,간편결제,계란말이 추가,1,0
2026-08-17,19:27,15000,카드,제철 반상,1,0
2026-08-17,19:36,26000,카드,보리굴비 정식,1,0
2026-08-17,19:41,17000,간편결제,소복 정식,1,0
2026-08-17,20:13,17000,카드,소복 정식,1,0
2026-08-17,20:17,15000,카드,제철 반상,1,0
2026-08-17,20:27,17000,카드,소복 정식,1,0
2026-08-17,20:27,12000,카드,계란말이 추가,2,0
2026-08-17,20:52,17000,카드,소복 정식,1,0
2026-08-18,11:50,9000,카드,동치미 국수,1,0
2026-08-18,11:57,6000,카드,계란말이 추가,1,0
2026-08-18,12:13,15000,현금,제철 반상,1,0
2026-08-18,12:55,15000,카드,제철 반상,1,0
2026-08-18,13:02,12000,카드,계란말이 추가,2,0
2026-08-18,13:07,21000,간편결제,묵은지 김치찜,1,0
2026-08-18,13:09,15000,카드,제철 반상,1,0
2026-08-18,13:25,15000,간편결제,제철 반상,1,0
2026-08-18,13:43,15000,카드,제철 반상,1,0
2026-08-18,13:43,21000,간편결제,묵은지 김치찜,1,0
2026-08-18,13:44,78000,카드,보리굴비 정식,3,0
2026-08-18,13:48,17000,카드,소복 정식,1,0
2026-08-18,17:36,42000,카드,묵은지 김치찜,2,0
2026-08-18,18:14,9000,카드,동치미 국수,1,0
2026-08-18,18:18,13000,카드,들기름 고등어 한상,1,0
2026-08-18,18:20,26000,카드,보리굴비 정식,1,0
2026-08-18,18:31,13000,간편결제,들기름 고등어 한상,1,0
2026-08-18,18:31,15000,카드,제철 반상,1,0
2026-08-18,18:32,30000,간편결제,제철 반상,2,0
2026-08-18,18:47,15000,현금,제철 반상,1,0
2026-08-18,18:55,13000,간편결제,들기름 고등어 한상,1,0
2026-08-18,18:59,17000,카드,소복 정식,1,0
2026-08-18,19:18,13000,카드,들기름 고등어 한상,1,0
2026-08-18,19:44,12000,간편결제,계란말이 추가,2,0
2026-08-18,20:06,13000,간편결제,들기름 고등어 한상,1,0
2026-08-18,20:13,26000,카드,보리굴비 정식,1,0
2026-08-18,20:27,17000,간편결제,소복 정식,1,0
2026-08-18,20:28,42000,카드,묵은지 김치찜,2,0
2026-08-18,20:28,12000,카드,계란말이 추가,2,0
2026-08-18,20:36,9000,카드,동치미 국수,1,0
2026-08-19,11:20,15000,카드,제철 반상,1,0
2026-08-19,11:23,42000,카드,묵은지 김치찜,2,0
2026-08-19,11:23,17000,카드,소복 정식,1,0
2026-08-19,11:24,26000,카드,들기름 고등어 한상,2,0
2026-08-19,11:34,63000,카드,묵은지 김치찜,3,0
2026-08-19,11:47,17000,간편결제,소복 정식,1,0
2026-08-19,11:48,26000,간편결제,보리굴비 정식,1,0
2026-08-19,11:49,17000,카드,소복 정식,1,0
2026-08-19,12:06,6000,간편결제,계란말이 추가,1,0
2026-08-19,12:08,26000,카드,보리굴비 정식,1,0
2026-08-19,12:12,26000,카드,들기름 고등어 한상,2,0
2026-08-19,12:13,9000,카드,동치미 국수,1,0
2026-08-19,12:44,12000,카드,계란말이 추가,2,0
2026-08-19,12:57,13000,현금,들기름 고등어 한상,1,0
2026-08-19,13:02,21000,간편결제,묵은지 김치찜,1,0
2026-08-19,13:14,15000,카드,제철 반상,1,0
2026-08-19,13:15,15000,카드,제철 반상,1,0
2026-08-19,13:40,9000,카드,동치미 국수,1,0
2026-08-19,17:08,34000,카드,소복 정식,2,0
2026-08-19,17:24,21000,현금,묵은지 김치찜,1,0
2026-08-19,17:40,15000,카드,제철 반상,1,0
2026-08-19,17:53,15000,카드,제철 반상,1,0
2026-08-19,17:57,42000,카드,묵은지 김치찜,2,0
2026-08-19,17:58,17000,카드,소복 정식,1,0
2026-08-19,18:02,52000,카드,보리굴비 정식,2,0
2026-08-19,18:05,15000,카드,제철 반상,1,0
2026-08-19,18:13,52000,카드,보리굴비 정식,2,0
2026-08-19,18:19,6000,카드,계란말이 추가,1,0
2026-08-19,18:19,13000,카드,들기름 고등어 한상,1,0
2026-08-19,18:40,13000,카드,들기름 고등어 한상,1,0
2026-08-19,18:51,21000,간편결제,묵은지 김치찜,1,0
2026-08-19,18:53,26000,현금,보리굴비 정식,1,0
2026-08-19,18:55,13000,카드,들기름 고등어 한상,1,0
2026-08-19,19:53,21000,카드,묵은지 김치찜,1,0
2026-08-19,20:41,13000,현금,들기름 고등어 한상,1,0
2026-08-19,20:45,9000,카드,동치미 국수,1,0
2026-08-19,20:55,52000,카드,보리굴비 정식,2,0
2026-08-20,11:01,21000,카드,묵은지 김치찜,1,0
2026-08-20,11:13,9000,간편결제,동치미 국수,1,0
2026-08-20,11:15,63000,카드,묵은지 김치찜,3,0
2026-08-20,11:28,15000,카드,제철 반상,1,0
2026-08-20,11:46,52000,카드,보리굴비 정식,2,0
2026-08-20,11:49,52000,카드,보리굴비 정식,2,0
2026-08-20,11:54,13000,간편결제,들기름 고등어 한상,1,0
2026-08-20,12:12,9000,카드,동치미 국수,1,0
2026-08-20,12:34,9000,카드,동치미 국수,1,0
2026-08-20,12:53,26000,간편결제,들기름 고등어 한상,2,0
2026-08-20,12:54,18000,현금,동치미 국수,2,0
2026-08-20,13:15,26000,카드,보리굴비 정식,1,0
2026-08-20,13:40,26000,카드,보리굴비 정식,1,0
2026-08-20,13:47,42000,카드,묵은지 김치찜,2,0
2026-08-20,17:20,13000,카드,들기름 고등어 한상,1,0
2026-08-20,17:20,15000,현금,제철 반상,1,0
2026-08-20,17:20,34000,카드,소복 정식,2,0
2026-08-20,17:24,17000,카드,소복 정식,1,0
2026-08-20,17:27,15000,현금,제철 반상,1,0
2026-08-20,18:00,26000,현금,보리굴비 정식,1,0
2026-08-20,18:01,13000,간편결제,들기름 고등어 한상,1,0
2026-08-20,18:24,42000,카드,묵은지 김치찜,2,0
2026-08-20,18:36,17000,카드,소복 정식,1,0
2026-08-20,18:51,52000,카드,보리굴비 정식,2,0
2026-08-20,18:57,15000,간편결제,제철 반상,1,15000
2026-08-20,19:00,9000,간편결제,동치미 국수,1,0
2026-08-20,19:54,26000,카드,보리굴비 정식,1,0
2026-08-20,19:57,17000,카드,소복 정식,1,0
2026-08-20,20:42,13000,카드,들기름 고등어 한상,1,0
2026-08-20,20:46,18000,카드,동치미 국수,2,0
2026-08-20,20:49,21000,카드,묵은지 김치찜,1,21000
2026-08-20,20:49,45000,카드,제철 반상,3,0
2026-08-21,11:02,17000,카드,소복 정식,1,0
2026-08-21,11:17,15000,카드,제철 반상,1,0
2026-08-21,11:17,30000,간편결제,제철 반상,2,0
2026-08-21,11:22,52000,간편결제,보리굴비 정식,2,0
2026-08-21,11:38,17000,카드,소복 정식,1,0
2026-08-21,11:54,34000,간편결제,소복 정식,2,0
2026-08-21,12:00,6000,현금,계란말이 추가,1,0
2026-08-21,12:03,63000,현금,묵은지 김치찜,3,0
2026-08-21,12:05,15000,카드,제철 반상,1,0
2026-08-21,12:39,6000,카드,계란말이 추가,1,0
2026-08-21,13:00,78000,카드,보리굴비 정식,3,0
2026-08-21,13:01,18000,카드,동치미 국수,2,0
2026-08-21,13:03,21000,카드,묵은지 김치찜,1,0
2026-08-21,13:14,21000,카드,묵은지 김치찜,1,0
2026-08-21,13:17,9000,카드,동치미 국수,1,0
2026-08-21,13:29,15000,카드,제철 반상,1,0
